Open time,Open,High,Low,Close,Volume
2024-06-29 10:00:00,60970.8,60995.0,60904.1,60925.1,508.967
2024-06-29 10:15:00,60925.0,60964.3,60911.6,60957.1,495.32
2024-06-29 10:30:00,60957.1,61039.0,60944.0,60987.9,837.618
2024-06-29 10:45:00,60987.8,61036.6,60982.0,60990.3,334.973
2024-06-29 11:00:00,60990.3,60990.4,60945.0,60949.5,308.276
2024-06-29 11:15:00,60949.6,61000.0,60915.8,60994.6,524.451
2024-06-29 11:30:00,60994.5,61232.0,60994.5,61178.1,5765.314
2024-06-29 11:45:00,61178.1,61215.7,61109.2,61111.0,1384.331
2024-06-29 12:00:00,61110.9,61172.3,61073.4,61086.8,890.41
2024-06-29 12:15:00,61086.7,61153.0,61086.7,61102.0,723.075
2024-06-29 12:30:00,61101.9,61132.9,61073.4,61090.0,638.907
2024-06-29 12:45:00,61090.0,61106.1,60991.0,61049.9,1101.412
2024-06-29 13:00:00,61049.9,61083.0,61014.0,61022.2,490.308
2024-06-29 13:15:00,61022.1,61107.5,61022.1,61068.7,581.96
2024-06-29 13:30:00,61068.6,61188.6,61068.6,61151.6,962.774
2024-06-29 13:45:00,61151.5,61186.8,61093.9,61101.2,642.263
2024-06-29 14:00:00,61101.2,61168.9,61067.8,61104.9,535.251
2024-06-29 14:15:00,61105.0,61111.6,60961.8,61021.9,1975.777
2024-06-29 14:30:00,61021.9,61058.0,60964.0,60992.0,799.418
2024-06-29 14:45:00,60992.1,61026.7,60961.5,61019.6,521.283
2024-06-29 15:00:00,61019.6,61051.4,60951.1,60999.2,827.135
2024-06-29 15:15:00,60999.2,61013.6,60956.9,60991.6,472.064
2024-06-29 15:30:00,60991.7,61031.8,60972.9,61022.4,363.727
2024-06-29 15:45:00,61022.5,61111.5,61016.8,61107.9,840.508
2024-06-29 16:00:00,61107.8,61130.0,61013.6,61013.7,644.6
2024-06-29 16:15:00,61013.6,61013.7,60918.6,60945.2,1340.125
2024-06-29 16:30:00,60945.2,60999.2,60945.1,60980.5,458.973
2024-06-29 16:45:00,60980.5,61017.0,60951.4,61009.0,443.386
2024-06-29 17:00:00,61008.9,61012.0,60935.0,60974.2,480.191
2024-06-29 17:15:00,60974.3,61011.3,60945.9,61011.3,247.094
2024-06-29 17:30:00,61011.3,61019.0,60972.7,61007.0,223.589
2024-06-29 17:45:00,61007.0,61059.8,60977.8,61034.8,474.427
2024-06-29 18:00:00,61034.8,61068.0,61011.1,61037.4,312.752
2024-06-29 18:15:00,61037.4,61055.8,60996.0,60996.0,302.588
2024-06-29 18:30:00,60996.1,61025.0,60985.8,61008.3,259.338
2024-06-29 18:45:00,61008.4,61063.8,60985.3,61055.5,231.199
2024-06-29 19:00:00,61055.5,61090.8,61028.3,61079.1,422.704
2024-06-29 19:15:00,61079.1,61079.2,61031.2,61040.8,247.738
2024-06-29 19:30:00,61040.8,61048.3,60926.1,61048.2,621.637
2024-06-29 19:45:00,61048.3,61068.1,61019.2,61056.5,270.922
2024-06-29 20:00:00,61056.4,61089.8,60992.5,61055.2,595.492
2024-06-29 20:15:00,61055.1,61096.8,61036.7,61065.5,319.04
2024-06-29 20:30:00,61065.5,61065.6,60994.8,60994.8,220.348
2024-06-29 20:45:00,60994.8,61050.3,60963.6,61044.6,423.191
2024-06-29 21:00:00,61044.7,61044.7,60960.0,60985.4,318.581
2024-06-29 21:15:00,60985.5,61097.0,60934.5,61051.6,893.601
2024-06-29 21:30:00,61051.6,61087.5,61027.3,61047.1,433.312
2024-06-29 21:45:00,61047.0,61049.8,61027.0,61048.1,170.517
2024-06-29 22:00:00,61048.2,61060.0,61000.3,61000.3,251.124
2024-06-29 22:15:00,61000.4,61000.4,60908.1,60962.4,612.823
2024-06-29 22:30:00,60962.4,60975.5,60913.7,60966.4,238.835
2024-06-29 22:45:00,60966.4,61010.3,60883.1,60971.8,1204.531
2024-06-29 23:00:00,60971.8,61042.5,60952.0,61025.9,390.809
2024-06-29 23:15:00,61025.9,61060.0,60994.1,61002.0,249.118
2024-06-29 23:30:00,61002.0,61030.2,60970.0,60978.0,329.369
2024-06-29 23:45:00,60978.1,60991.1,60932.7,60982.4,237.779
2024-06-30 00:00:00,60982.5,61009.5,60930.0,60930.0,532.575
2024-06-30 00:15:00,60930.1,61028.0,60911.4,61023.7,754.289
2024-06-30 00:30:00,61023.7,61080.0,61000.1,61063.3,593.538
2024-06-30 00:45:00,61063.2,61081.4,61015.5,61016.3,421.415
2024-06-30 01:00:00,61016.3,61038.9,60920.0,60982.2,592.753
2024-06-30 01:15:00,60982.2,61047.0,60930.0,61042.4,602.622
2024-06-30 01:30:00,61042.4,61042.5,60956.0,60963.3,362.954
2024-06-30 01:45:00,60963.4,60982.4,60926.2,60958.7,622.014
2024-06-30 02:00:00,60958.8,60958.8,60899.0,60941.1,428.692
2024-06-30 02:15:00,60941.0,60947.9,60832.6,60896.1,1480.225
2024-06-30 02:30:00,60896.1,60950.0,60827.0,60858.9,955.007
2024-06-30 02:45:00,60859.0,60870.8,60750.6,60831.6,1781.243
2024-06-30 03:00:00,60831.6,60878.2,60800.0,60827.6,586.823
2024-06-30 03:15:00,60827.7,60862.4,60777.5,60832.3,490.053
2024-06-30 03:30:00,60832.3,60937.2,60827.6,60913.9,644.549
2024-06-30 03:45:00,60913.8,60943.6,60879.4,60898.2,551.333
2024-06-30 04:00:00,60898.2,60898.2,60844.9,60867.7,436.889
2024-06-30 04:15:00,60867.7,60900.7,60793.5,60793.5,514.677
2024-06-30 04:30:00,60793.5,60812.2,60781.9,60806.2,532.756
2024-06-30 04:45:00,60806.1,60806.2,60756.0,60770.2,479.223
2024-06-30 05:00:00,60770.1,60785.8,60726.6,60736.4,804.467
2024-06-30 05:15:00,60736.4,60770.0,60705.0,60760.0,728.541
2024-06-30 05:30:00,60760.1,60815.3,60744.0,60762.6,476.449
2024-06-30 05:45:00,60762.5,60809.2,60762.5,60788.7,277.05
2024-06-30 06:00:00,60788.7,60862.7,60766.0,60860.4,579.124
2024-06-30 06:15:00,60860.4,60879.2,60837.3,60879.2,260.999
2024-06-30 06:30:00,60879.2,60972.0,60860.8,60952.9,784.564
2024-06-30 06:45:00,60952.9,61045.0,60933.5,61045.0,920.843
2024-06-30 07:00:00,61044.9,61798.2,61033.7,61723.7,13266.928
2024-06-30 07:15:00,61723.6,61796.1,61502.0,61648.9,5106.536
2024-06-30 07:30:00,61649.0,61680.0,61544.1,61624.1,1944.965
2024-06-30 07:45:00,61624.0,61636.3,61383.1,61533.6,2915.859
2024-06-30 08:00:00,61533.6,61609.0,61400.0,61438.0,2379.681
2024-06-30 08:15:00,61438.0,61543.9,61430.8,61486.0,1047.859
2024-06-30 08:30:00,61486.1,61557.5,61442.0,61455.1,1259.856
2024-06-30 08:45:00,61455.1,61598.0,61428.6,61550.5,1082.007
2024-06-30 09:00:00,61550.6,61627.7,61506.2,61569.5,1007.082
2024-06-30 09:15:00,61569.5,61688.0,61551.6,61668.9,1344.788
2024-06-30 09:30:00,61668.9,61720.0,61596.6,61602.6,1477.116
2024-06-30 09:45:00,61602.7,61610.3,61500.0,61520.0,1668.099
2024-06-30 10:00:00,61520.0,61623.2,61513.0,61605.4,973.846
2024-06-30 10:15:00,61605.5,61618.4,61519.9,61604.1,843.686
2024-06-30 10:30:00,61604.2,61639.1,61536.7,61543.9,754.643
2024-06-30 10:45:00,61544.0,61554.2,61500.0,61540.1,610.631
2024-06-30 11:00:00,61540.2,61664.7,61515.3,61661.7,1372.432
2024-06-30 11:15:00,61661.7,61680.2,61584.6,61587.5,1235.582
2024-06-30 11:30:00,61587.4,61614.0,61551.5,61562.0,421.316
2024-06-30 11:45:00,61561.9,61611.1,61528.1,61555.6,447.788
2024-06-30 12:00:00,61555.6,61640.1,61555.5,61629.0,723.272
2024-06-30 12:15:00,61629.1,61660.1,61572.0,61597.1,600.851
2024-06-30 12:30:00,61597.2,61597.2,61325.0,61381.7,3076.677
2024-06-30 12:45:00,61381.8,61523.8,61371.7,61494.6,1693.805
2024-06-30 13:00:00,61494.6,61538.4,61445.0,61519.2,758.416
2024-06-30 13:15:00,61519.2,61648.4,61480.1,61634.8,1660.517
2024-06-30 13:30:00,61634.8,61750.0,61561.6,61599.1,3271.657
2024-06-30 13:45:00,61599.0,61736.2,61599.0,61711.0,1302.288
2024-06-30 14:00:00,61711.0,61871.8,61617.9,61710.2,4379.608
2024-06-30 14:15:00,61710.1,61751.0,61555.5,61593.2,1741.609
2024-06-30 14:30:00,61593.1,61678.8,61537.3,61551.9,1524.504
2024-06-30 14:45:00,61552.0,61667.3,61517.3,61581.7,1119.67
2024-06-30 15:00:00,61581.8,61697.3,61581.7,61677.8,1093.599
2024-06-30 15:15:00,61677.8,61682.6,61625.3,61663.0,479.507
2024-06-30 15:30:00,61662.9,61741.8,61658.6,61726.2,952.104
2024-06-30 15:45:00,61726.1,61786.9,61694.2,61722.4,1064.164
2024-06-30 16:00:00,61722.5,61754.1,61626.8,61666.6,913.669
2024-06-30 16:15:00,61666.6,61678.7,61592.4,61601.8,574.096
2024-06-30 16:30:00,61601.9,61660.2,61579.3,61628.1,529.156
2024-06-30 16:45:00,61628.1,61658.9,61594.9,61600.0,402.69
2024-06-30 17:00:00,61600.0,61639.9,61600.0,61611.3,387.876
2024-06-30 17:15:00,61611.3,61869.1,61611.3,61794.9,2599.441
2024-06-30 17:30:00,61795.0,61842.2,61677.5,61700.7,2025.335
2024-06-30 17:45:00,61700.6,61772.0,61632.9,61697.7,1259.933
2024-06-30 18:00:00,61697.7,61748.2,61665.9,61699.5,543.388
2024-06-30 18:15:00,61699.6,61755.6,61664.9,61747.9,431.542
2024-06-30 18:30:00,61748.0,61819.9,61747.9,61819.8,772.127
2024-06-30 18:45:00,61819.8,62099.5,61819.8,62057.4,5505.22
2024-06-30 19:00:00,62057.4,62100.0,61887.0,61916.9,2491.195
2024-06-30 19:15:00,61916.9,62032.9,61916.9,61993.8,1037.054
2024-06-30 19:30:00,61993.9,62085.6,61943.0,62068.2,954.513
2024-06-30 19:45:00,62068.2,62100.0,61964.0,62016.8,1050.501
2024-06-30 20:00:00,62016.8,62099.0,61987.3,62061.6,729.264
2024-06-30 20:15:00,62061.7,62275.4,62042.7,62260.7,3199.469
2024-06-30 20:30:00,62260.8,62399.0,62112.0,62139.9,4078.975
2024-06-30 20:45:00,62139.4,62144.9,61968.5,61981.6,2104.452
2024-06-30 21:00:00,61981.7,62010.7,61875.4,61897.9,1436.862
2024-06-30 21:15:00,61897.9,61982.0,61857.2,61938.8,928.05
2024-06-30 21:30:00,61938.8,61940.0,61879.0,61907.0,486.159
2024-06-30 21:45:00,61906.9,61951.0,61825.4,61931.6,580.136
2024-06-30 22:00:00,61931.7,62127.2,61924.6,62105.1,1421.503
2024-06-30 22:15:00,62105.2,62948.6,62067.4,62948.5,10220.141
2024-06-30 22:30:00,62948.5,62955.3,62709.4,62848.5,4967.397
2024-06-30 22:45:00,62848.5,62946.6,62722.3,62894.9,2918.21
2024-06-30 23:00:00,62894.9,63058.4,62822.9,62851.5,4455.434
2024-06-30 23:15:00,62851.6,62942.3,62825.8,62898.9,1311.258
2024-06-30 23:30:00,62898.9,62960.0,62858.0,62861.2,1092.319
2024-06-30 23:45:00,62861.3,62871.1,62753.9,62766.0,1571.935
2024-07-01 00:00:00,62766.1,62809.5,62562.0,62621.9,3007.979
2024-07-01 00:15:00,62621.9,62744.0,62611.2,62722.7,1352.395
2024-07-01 00:30:00,62722.7,62838.4,62677.8,62790.9,1229.347
2024-07-01 00:45:00,62790.8,62935.2,62786.7,62924.6,1567.08
2024-07-01 01:00:00,62924.7,63686.5,62881.3,63642.7,14972.02
2024-07-01 01:15:00,63642.7,63650.0,63401.5,63475.3,4225.5
2024-07-01 01:30:00,63475.4,63672.9,63462.1,63615.2,2377.464
2024-07-01 01:45:00,63615.3,63730.0,63525.0,63631.9,3304.804
2024-07-01 02:00:00,63631.9,63800.0,63147.9,63505.1,6456.764
2024-07-01 02:15:00,63505.1,63603.6,63505.0,63560.4,1878.822
2024-07-01 02:30:00,63560.4,63591.7,63337.5,63380.7,3087.807
2024-07-01 02:45:00,63380.8,63437.9,63266.5,63427.1,2021.118
2024-07-01 03:00:00,63427.1,63510.0,63380.0,63439.0,1387.956
2024-07-01 03:15:00,63439.1,63481.5,63388.5,63442.2,1326.734
2024-07-01 03:30:00,63442.2,63456.0,63316.9,63357.6,940.364
2024-07-01 03:45:00,63357.6,63460.0,63357.6,63416.4,617.586
2024-07-01 04:00:00,63416.5,63453.7,63346.6,63380.4,814.934
2024-07-01 04:15:00,63380.5,63421.6,63320.0,63325.4,633.914
2024-07-01 04:30:00,63325.4,63347.0,63200.0,63211.6,1824.793
2024-07-01 04:45:00,63211.6,63299.7,63208.0,63262.9,981.005
2024-07-01 05:00:00,63263.0,63349.8,63243.6,63319.7,839.577
2024-07-01 05:15:00,63319.8,63414.0,63298.4,63379.7,1101.195
2024-07-01 05:30:00,63379.7,63435.5,63355.0,63374.0,667.495
2024-07-01 05:45:00,63374.0,63440.0,63371.6,63410.4,439.033
2024-07-01 06:00:00,63410.5,63440.6,63354.9,63354.9,574.141
2024-07-01 06:15:00,63355.0,63372.2,63267.5,63367.5,1008.934
2024-07-01 06:30:00,63367.5,63408.5,63328.1,63342.3,670.737
2024-07-01 06:45:00,63342.4,63440.0,63313.3,63381.7,728.648
2024-07-01 07:00:00,63381.7,63419.1,63326.0,63419.0,645.444
2024-07-01 07:15:00,63419.1,63419.1,63283.6,63291.0,820.388
2024-07-01 07:30:00,63291.0,63350.1,63280.3,63320.9,1108.482
2024-07-01 07:45:00,63320.8,63351.3,63232.2,63265.5,702.16
2024-07-01 08:00:00,63265.5,63302.7,63236.5,63242.3,711.48
2024-07-01 08:15:00,63242.3,63277.6,63059.5,63105.0,2852.662
2024-07-01 08:30:00,63105.0,63118.0,62819.0,62874.7,4638.693
2024-07-01 08:45:00,62874.8,62981.8,62830.0,62910.0,2609.088
2024-07-01 09:00:00,62910.1,62988.0,62851.0,62873.9,1329.007
2024-07-01 09:15:00,62873.9,62914.5,62761.3,62822.6,1888.74
2024-07-01 09:30:00,62822.7,62937.1,62822.6,62865.1,829.894
2024-07-01 09:45:00,62865.0,62961.8,62835.0,62920.2,1117.465
2024-07-01 10:00:00,62920.3,62970.0,62875.9,62884.4,1319.492
2024-07-01 10:15:00,62884.3,62936.8,62834.0,62863.6,799.729
2024-07-01 10:30:00,62863.6,62937.5,62763.0,62832.0,1085.597
2024-07-01 10:45:00,62831.9,62880.4,62788.6,62841.9,753.325
2024-07-01 11:00:00,62841.9,62853.8,62717.0,62795.1,1432.63
2024-07-01 11:15:00,62795.1,62845.3,62680.8,62739.9,1733.627
2024-07-01 11:30:00,62739.8,62759.1,62660.2,62734.9,1128.502
2024-07-01 11:45:00,62734.9,62734.9,62580.0,62657.9,2209.471
2024-07-01 12:00:00,62657.9,62841.3,62633.0,62674.5,2641.099
2024-07-01 12:15:00,62674.5,62770.7,62662.8,62750.2,974.254
2024-07-01 12:30:00,62750.3,62887.5,62721.9,62840.3,1700.168
2024-07-01 12:45:00,62840.3,62890.0,62784.3,62868.4,1049.751
2024-07-01 13:00:00,62868.3,62988.2,62780.8,62814.6,2302.042
2024-07-01 13:15:00,62814.7,62941.1,62669.0,62941.0,2646.657
2024-07-01 13:30:00,62941.0,63074.5,62666.0,62700.0,4619.352
2024-07-01 13:45:00,62699.9,62740.7,62502.2,62676.0,5849.299
2024-07-01 14:00:00,62676.0,62897.0,62600.0,62606.7,3320.458
2024-07-01 14:15:00,62606.6,62859.3,62597.4,62816.5,2229.347
2024-07-01 14:30:00,62816.4,62935.6,62750.7,62837.2,2391.889
2024-07-01 14:45:00,62837.2,62876.0,62760.0,62809.6,1424.578
2024-07-01 15:00:00,62809.7,63066.4,62802.8,63013.3,3453.087
2024-07-01 15:15:00,63013.2,63015.4,62809.1,62923.6,2030.944
2024-07-01 15:30:00,62923.5,62991.9,62846.7,62916.0,979.131
2024-07-01 15:45:00,62916.1,63182.5,62911.1,63119.9,2507.75
2024-07-01 16:00:00,63120.0,63344.2,62947.4,63277.2,5268.515
2024-07-01 16:15:00,63277.1,63309.4,63113.6,63171.5,2118.519
2024-07-01 16:30:00,63171.4,63300.0,63114.0,63157.2,1978.009
2024-07-01 16:45:00,63157.2,63176.6,63070.0,63105.2,1163.525
2024-07-01 17:00:00,63105.2,63173.6,63040.0,63096.8,1133.058
2024-07-01 17:15:00,63096.5,63371.2,63076.0,63325.0,2010.762
2024-07-01 17:30:00,63325.0,63620.9,63267.4,63594.9,6251.334
2024-07-01 17:45:00,63594.8,63687.9,63495.0,63683.5,2872.68
2024-07-01 18:00:00,63683.6,63730.0,63558.9,63636.5,2655.847
2024-07-01 18:15:00,63636.5,63849.0,63412.5,63500.2,5950.46
2024-07-01 18:30:00,63500.2,63588.6,63449.4,63538.4,2457.091
2024-07-01 18:45:00,63538.3,63721.1,63503.5,63640.0,2002.854
2024-07-01 19:00:00,63640.0,63640.1,63454.4,63513.6,1825.321
2024-07-01 19:15:00,63513.7,63519.1,63326.8,63381.5,1729.885
2024-07-01 19:30:00,63381.4,63396.8,63159.0,63200.1,2965.423
2024-07-01 19:45:00,63200.2,63330.8,63047.2,63207.6,4053.639
2024-07-01 20:00:00,63207.2,63322.1,63144.1,63280.3,1701.383
2024-07-01 20:15:00,63280.3,63421.6,63280.2,63340.3,1315.506
2024-07-01 20:30:00,63340.3,63371.1,63269.0,63288.0,948.154
2024-07-01 20:45:00,63288.1,63337.6,63274.0,63274.9,656.763
2024-07-01 21:00:00,63275.0,63275.0,63209.1,63209.2,500.746
2024-07-01 21:15:00,63209.2,63227.6,63090.3,63120.1,693.063
2024-07-01 21:30:00,63120.0,63173.1,63085.6,63173.1,693.59
2024-07-01 21:45:00,63173.0,63187.3,63010.2,63113.6,1442.619
2024-07-01 22:00:00,63113.6,63147.4,62998.2,63048.9,1231.079
2024-07-01 22:15:00,63049.0,63108.6,62780.0,62860.5,3526.924
2024-07-01 22:30:00,62860.5,62922.6,62802.9,62907.6,894.374
2024-07-01 22:45:00,62907.5,63019.8,62900.0,62961.7,1175.335
2024-07-01 23:00:00,62961.6,63027.9,62952.0,62988.7,746.814
2024-07-01 23:15:00,62988.7,62997.1,62840.1,62840.2,768.315
2024-07-01 23:30:00,62840.1,62912.8,62811.0,62900.1,941.624
2024-07-01 23:45:00,62900.1,62931.1,62850.0,62883.6,390.899
2024-07-02 00:00:00,62883.7,62956.3,62831.0,62843.2,971.287
2024-07-02 00:15:00,62843.2,62974.3,62765.7,62972.1,1350.64
2024-07-02 00:30:00,62972.0,62975.3,62850.0,62858.8,978.941
2024-07-02 00:45:00,62858.7,62967.6,62851.0,62912.7,646.687
2024-07-02 01:00:00,62912.7,62955.7,62835.8,62919.9,766.729
2024-07-02 01:15:00,62919.9,62948.3,62849.0,62870.5,512.777
2024-07-02 01:30:00,62870.6,62926.2,62796.8,62839.6,867.601
2024-07-02 01:45:00,62839.5,62925.0,62837.5,62914.6,409.442
2024-07-02 02:00:00,62914.6,63089.4,62902.2,63068.5,1548.817
2024-07-02 02:15:00,63068.6,63107.3,62986.4,63008.0,989.607
2024-07-02 02:30:00,63008.1,63077.0,62929.8,62954.2,787.091
2024-07-02 02:45:00,62954.2,63008.1,62950.0,62983.8,424.003
2024-07-02 03:00:00,62983.9,63054.5,62975.0,63014.2,425.802
2024-07-02 03:15:00,63014.2,63166.4,62984.2,63160.0,957.175
2024-07-02 03:30:00,63160.0,63284.0,63124.5,63204.9,1929.312
2024-07-02 03:45:00,63204.9,63216.8,63100.0,63115.7,736.914
2024-07-02 04:00:00,63118.0,63191.3,63092.5,63191.3,720.522
2024-07-02 04:15:00,63191.3,63227.0,63121.8,63123.7,530.631
2024-07-02 04:30:00,63123.6,63173.4,63083.8,63083.9,425.126
2024-07-02 04:45:00,63083.8,63104.6,63017.4,63018.5,1010.089
2024-07-02 05:00:00,63018.6,63033.9,62974.5,63013.1,1039.499
2024-07-02 05:15:00,63013.1,63066.7,63009.1,63052.0,577.101
2024-07-02 05:30:00,63052.1,63085.7,63004.2,63034.1,347.495
2024-07-02 05:45:00,63034.1,63039.7,62991.5,63010.2,449.972
2024-07-02 06:00:00,63010.2,63037.7,62876.7,62927.3,1033.322
2024-07-02 06:15:00,62927.4,62973.4,62877.4,62877.6,961.179
2024-07-02 06:30:00,62877.6,62911.2,62820.3,62902.0,1569.705
2024-07-02 06:45:00,62902.0,62926.3,62818.0,62859.4,1154.8
2024-07-02 07:00:00,62859.4,62864.6,62651.3,62683.1,3584.494
2024-07-02 07:15:00,62683.0,62733.1,62588.0,62678.9,2491.292
2024-07-02 07:30:00,62679.0,62717.3,62566.0,62605.1,2000.543
2024-07-02 07:45:00,62605.1,62664.6,62583.3,62617.9,1168.063
2024-07-02 08:00:00,62617.9,62690.0,62387.0,62470.0,4779.518
2024-07-02 08:15:00,62470.0,62750.0,62452.0,62681.1,4125.582
2024-07-02 08:30:00,62681.0,62731.1,62635.7,62708.6,1279.682
2024-07-02 08:45:00,62708.7,62737.0,62658.4,62666.1,859.651
2024-07-02 09:00:00,62666.1,62791.1,62622.0,62742.0,2031.414
2024-07-02 09:15:00,62741.9,62742.0,62654.2,62679.0,730.538
2024-07-02 09:30:00,62679.1,62732.1,62653.0,62661.2,925.563
2024-07-02 09:45:00,62661.2,62695.6,62641.3,62651.8,1015.24
2024-07-02 10:00:00,62651.8,62668.0,62500.0,62569.0,2415.606
2024-07-02 10:15:00,62569.0,62661.6,62560.1,62650.1,854.966
2024-07-02 10:30:00,62650.0,62763.7,62621.5,62720.7,1610.678
2024-07-02 10:45:00,62720.7,62793.0,62696.7,62715.6,1426.359
2024-07-02 11:00:00,62715.5,62721.0,62650.7,62687.6,655.753
2024-07-02 11:15:00,62688.1,62793.0,62615.1,62775.2,909.713
2024-07-02 11:30:00,62775.1,62861.1,62748.0,62789.8,2191.317
2024-07-02 11:45:00,62789.8,62842.2,62755.8,62823.3,661.646
2024-07-02 12:00:00,62823.3,62854.5,62711.6,62749.3,1072.208
2024-07-02 12:15:00,62749.4,62843.7,62742.4,62754.7,795.204
2024-07-02 12:30:00,62754.6,62914.5,62746.9,62907.0,1278.769
2024-07-02 12:45:00,62906.9,63050.0,62826.9,62871.9,3635.876
2024-07-02 13:00:00,62871.9,62946.4,62821.7,62877.4,1315.136
2024-07-02 13:15:00,62877.5,62993.9,62838.0,62904.3,1405.999
2024-07-02 13:30:00,62904.2,63167.4,62701.6,62925.0,6068.386
2024-07-02 13:45:00,62925.0,62974.9,62500.0,62625.3,5081.507
2024-07-02 14:00:00,62625.3,62728.0,62334.6,62370.1,8214.418
2024-07-02 14:15:00,62370.0,62439.9,62212.5,62325.6,7296.224
2024-07-02 14:30:00,62329.0,62410.6,61888.0,61896.3,12281.798
2024-07-02 14:45:00,61896.3,62089.4,61880.0,62032.7,5480.748
2024-07-02 15:00:00,62032.6,62148.7,61992.0,62029.9,3068.204
2024-07-02 15:15:00,62029.9,62088.0,61883.7,61959.7,2402.132
2024-07-02 15:30:00,61959.8,62089.7,61840.0,61988.0,2808.351
2024-07-02 15:45:00,61988.1,62084.5,61891.2,61945.0,1484.53
2024-07-02 16:00:00,61945.0,61976.7,61800.0,61886.0,4501.383
2024-07-02 16:15:00,61886.0,61940.0,61821.3,61889.7,1439.208
2024-07-02 16:30:00,61889.7,61967.0,61850.3,61950.3,1926.671
2024-07-02 16:45:00,61950.2,62024.7,61901.1,61922.8,1697.57
2024-07-02 17:00:00,61922.8,61979.0,61881.1,61907.1,1055.049
2024-07-02 17:15:00,61907.1,61985.1,61904.0,61980.3,628.607
2024-07-02 17:30:00,61980.2,62070.0,61914.1,62042.1,1324.523
2024-07-02 17:45:00,62042.1,62160.9,62021.8,62144.2,1777.108
2024-07-02 18:00:00,62144.2,62309.0,62133.8,62272.1,3530.007
2024-07-02 18:15:00,62272.1,62344.0,62253.6,62300.0,2343.25
2024-07-02 18:30:00,62300.0,62350.0,62253.1,62292.6,1213.019
2024-07-02 18:45:00,62292.7,62361.2,62292.7,62313.9,667.757
2024-07-02 19:00:00,62313.8,62362.8,62160.0,62173.0,2090.085
2024-07-02 19:15:00,62173.1,62173.1,62004.5,62004.6,1759.637
2024-07-02 19:30:00,62004.5,62150.4,61981.5,61998.6,1400.878
2024-07-02 19:45:00,61998.6,62033.7,61880.9,61944.0,1976.18
2024-07-02 20:00:00,61944.0,62052.0,61870.8,62036.6,1155.241
2024-07-02 20:15:00,62036.6,62085.2,61986.9,62068.0,541.861
2024-07-02 20:30:00,62068.0,62084.5,61968.0,62005.1,794.671
2024-07-02 20:45:00,62005.0,62060.9,62000.9,62006.3,317.636
2024-07-02 21:00:00,62006.2,62094.0,61901.1,61928.0,1203.133
2024-07-02 21:15:00,61928.0,62032.7,61927.9,62008.0,508.009
2024-07-02 21:30:00,62008.0,62073.0,61985.8,62034.7,540.249
2024-07-02 21:45:00,62034.6,62092.7,61952.6,61952.6,592.292
2024-07-02 22:00:00,61952.6,62070.2,61951.0,62042.0,599.898
2024-07-02 22:15:00,62042.0,62050.0,61971.0,62032.9,371.863
2024-07-02 22:30:00,62032.8,62061.9,61974.0,62027.0,481.333
2024-07-02 22:45:00,62027.0,62117.2,61982.2,62084.5,721.895
2024-07-02 23:00:00,62084.6,62176.4,62065.5,62145.7,900.023
2024-07-02 23:15:00,62145.7,62170.0,62073.7,62110.5,598.315
2024-07-02 23:30:00,62110.5,62138.3,62067.7,62134.3,499.989
2024-07-02 23:45:00,62134.2,62140.9,62075.5,62123.6,414.529
2024-07-03 00:00:00,62123.5,62212.4,62105.1,62212.4,864.914
2024-07-03 00:15:00,62212.4,62266.5,62197.0,62238.9,932.302
2024-07-03 00:30:00,62239.0,62278.2,62227.9,62248.3,534.212
2024-07-03 00:45:00,62248.4,62263.0,62075.8,62075.9,1031.303
2024-07-03 01:00:00,62075.8,62100.0,61846.4,62028.6,3296.945
2024-07-03 01:15:00,62028.6,62215.3,61985.1,62088.1,1831.364
2024-07-03 01:30:00,62088.1,62160.8,62026.8,62052.6,861.477
2024-07-03 01:45:00,62052.6,62070.2,61035.0,61617.9,11374.477
2024-07-03 02:00:00,61617.9,61618.3,61454.0,61535.9,3709.938
2024-07-03 02:15:00,61535.9,61570.8,61458.0,61527.5,2339.527
2024-07-03 02:30:00,61527.6,61600.0,61228.5,61243.6,4317.601
2024-07-03 02:45:00,61243.6,61367.8,61230.0,61357.0,2753.003
2024-07-03 03:00:00,61357.1,61365.4,60770.0,60795.0,8789.992
2024-07-03 03:15:00,60795.0,61034.7,60600.0,60979.9,8913.118
2024-07-03 03:30:00,60979.9,61064.5,60920.3,60986.0,2490.29
2024-07-03 03:45:00,60986.1,61019.0,60909.0,60983.5,1534.934
2024-07-03 04:00:00,60983.4,60983.5,60851.1,60936.0,2028.964
2024-07-03 04:15:00,60936.0,60956.2,60836.9,60956.2,1656.41
2024-07-03 04:30:00,60956.2,60956.2,60823.5,60836.1,988.654
2024-07-03 04:45:00,60836.2,60898.5,60802.0,60867.6,1680.331
2024-07-03 05:00:00,60867.5,61015.3,60840.6,60979.4,2360.09
2024-07-03 05:15:00,60979.4,61008.5,60895.0,60927.1,1333.536
2024-07-03 05:30:00,60927.2,60984.5,60900.0,60965.4,775.858
2024-07-03 05:45:00,60965.5,61117.7,60953.5,61114.0,2048.368
2024-07-03 06:00:00,61115.0,61163.2,61055.0,61153.0,1433.189
2024-07-03 06:15:00,61153.0,61179.4,61038.4,61072.9,1362.945
2024-07-03 06:30:00,61073.0,61136.8,60998.1,61028.6,1566.839
2024-07-03 06:45:00,61028.5,61045.4,60971.6,61004.1,1004.278
